Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2017,ARI,JAC,12,Sun,4:25PM,1,-16.5%,6.0,3,9.0,-32.2,-5.01,0.9900000000000002,8.01,"[[8.5, 6.5], [3.5, 1.5]]",0,,1
2017,ATL,TB,12,Sun,1:00PM,1,1.3%,-10.5,14,3.5,18.1,6.13,-4.37,7.87,"[[-2.5, -4.5], [-7.5, -10.0]]",0,,0
2017,BAL,HOU,12,Mon,8:30PM,1,16.2%,-7.5,7,-0.5,19.3,6.39,-1.1100000000000003,0.6100000000000003,"[[-2.5, -5.0], [-8.0, -10.0]]",0,,1
2017,BUF,KC,12,Sun,1:00PM,0,-17.1%,8.5,6,14.5,-23.3,-7.24,1.2599999999999998,13.24,"[[11.0, 8.5], [5.5, 3.5]]",1,BUF,1
2017,CAR,NYJ,12,Sun,1:00PM,0,14.9%,-5.5,8,2.5,33.0,5.2,-0.2999999999999998,2.8,"[[-1.5, -3.5], [-6.5, -9.0]]",0,,0
2017,CHI,PHI,12,Sun,1:00PM,0,-11.5%,14.0,-28,-14.0,-49.1,-12.55,1.4499999999999993,-15.45,"[[16.0, 14.0], [11.0, 9.0]]",1,CHI,0
2017,CIN,CLE,12,Sun,1:00PM,1,-9.2%,-7.5,14,6.5,16.900000000000002,5.88,-1.62,8.120000000000001,"[[-2.0, -4.5], [-7.5, -9.5]]",1,CLE,0
2017,CLE,CIN,12,Sun,1:00PM,0,-26.1%,7.5,-14,-6.5,-16.900000000000002,-5.88,1.62,-8.120000000000001,"[[9.5, 7.5], [4.5, 2.0]]",1,CLE,0
2017,DAL,LACH,12,Thu,4:30PM,1,4.7%,1.0,-22,-21.0,-0.5,2.12,3.12,-24.12,"[[1.5, -0.5], [-3.5, -6.0]]",1,DAL,0
2017,DEN,OAK,12,Sun,4:25PM,0,-17.3%,3.5,-7,-3.5,-5.300000000000001,-3.38,0.1200000000000001,-3.62,"[[7.0, 5.0], [2.0, -0.5]]",0,,0
2017,DET,MIN,12,Thu,12:30PM,1,9.1%,2.5,-7,-4.5,-16.799999999999997,-1.51,0.99,-5.49,"[[5.0, 3.0], [0.0, -2.0]]",0,,0
2017,GB,PIT,12,Sun,8:30PM,0,4.1%,14.0,-3,11.0,-26.299999999999997,-7.87,6.13,4.87,"[[11.5, 9.5], [6.5, 4.0]]",0,,1
2017,HOU,BAL,12,Mon,8:30PM,0,-3.1%,7.5,-7,0.5,-19.3,-6.39,1.1100000000000003,-0.6100000000000003,"[[10.0, 8.0], [5.0, 2.5]]",0,,1
2017,IND,TEN,12,Sun,1:00PM,1,-26.7%,3.0,-4,-1.0,-13.299999999999999,-0.72,2.2800000000000002,-3.2800000000000002,"[[4.5, 2.0], [-1.0, -3.0]]",1,IND,0
2017,JAC,ARI,12,Sun,4:25PM,0,15.7%,-6.0,-3,-9.0,32.2,5.01,-0.9900000000000002,-8.01,"[[-1.5, -3.5], [-6.5, -8.5]]",0,,1
2017,KC,BUF,12,Sun,1:00PM,1,6.2%,-8.5,-6,-14.5,23.3,7.24,-1.2599999999999998,-13.24,"[[-3.5, -5.5], [-8.5, -11.0]]",1,BUF,1
2017,LACH,DAL,12,Thu,4:30PM,0,5.2%,-1.0,22,21.0,0.5,-2.11,-3.11,24.11,"[[6.0, 3.5], [0.5, -1.5]]",1,DAL,0
2017,LARM,NO,12,Sun,4:25PM,1,32.6%,-2.5,6,3.5,-1.2999999999999972,1.94,-0.56,4.0600000000000005,"[[2.0, -0.5], [-3.5, -5.5]]",0,,0
2017,MIA,NE,12,Sun,1:00PM,0,-37.1%,17.0,-18,-1.0,-56.5,-14.02,2.9800000000000004,-3.9800000000000004,"[[17.5, 15.5], [12.5, 10.5]]",1,MIA,0
2017,MIN,DET,12,Thu,12:30PM,0,25.9%,-2.5,7,4.5,16.799999999999997,1.51,-0.99,5.49,"[[2.0, -0.0], [-3.0, -5.0]]",0,,0
2017,NE,MIA,12,Sun,1:00PM,1,19.4%,-17.0,18,1.0,56.5,14.02,-2.9800000000000004,3.9800000000000004,"[[-10.5, -12.5], [-15.5, -17.5]]",1,MIA,0
