Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2017,ARI,TB,6,Sun,4:05PM,1,-23.7%,2.5,5,7.5,-21.3,-2.52,-0.020000000000000018,7.52,"[[6.0, 4.0], [1.0, -1.0]]",0,,0
2017,ATL,MIA,6,Sun,1:00PM,1,7.4%,-14.0,-3,-17.0,27.799999999999997,8.18,-5.82,-11.18,"[[-4.5, -6.5], [-9.5, -12.0]]",0,,1
2017,BAL,CHI,6,Sun,1:00PM,1,5.5%,-5.5,-3,-8.5,27.3,8.08,2.58,-11.08,"[[-4.5, -6.5], [-9.5, -12.0]]",1,BAL,0
2017,CAR,PHI,6,Thu,8:25PM,1,5.5%,-3.0,-5,-8.0,-9.6,0.1,-2.9,-5.1,"[[3.5, 1.5], [-1.5, -4.0]]",1,PHI,1
2017,CHI,BAL,6,Sun,1:00PM,0,-21.8%,5.5,3,8.5,-27.3,-8.08,-2.58,11.08,"[[12.0, 9.5], [6.5, 4.5]]",1,BAL,0
2017,CLE,HOU,6,Sun,1:00PM,0,-39.8%,7.5,-16,-8.5,-48.3,-12.4,-4.9,-3.5999999999999996,"[[16.0, 14.0], [11.0, 8.5]]",0,,1
2017,DEN,NYG,6,Sun,8:30PM,1,1.1%,-13.5,-13,-26.5,15.0,5.48,-8.02,-18.48,"[[-2.0, -4.0], [-7.0, -9.0]]",0,,1
2017,DET,NO,6,Sun,1:00PM,0,10.9%,6.0,-14,-8.0,7.0,-0.68,5.32,-13.32,"[[4.5, 2.0], [-1.0, -3.0]]",0,,0
2017,GB,MIN,6,Sun,1:00PM,0,12.6%,-3.0,-13,-16.0,6.199999999999999,-0.86,-3.86,-12.14,"[[4.5, 2.5], [-0.5, -3.0]]",1,MIN,1
2017,HOU,CLE,6,Sun,1:00PM,1,8.5%,-7.5,16,8.5,48.3,12.4,4.9,3.5999999999999996,"[[-8.5, -11.0], [-14.0, -16.0]]",0,,1
2017,IND,TEN,6,Mon,8:30PM,0,-38.7%,7.0,-14,-7.0,-37.1,-10.12,-3.119999999999999,-3.880000000000001,"[[14.0, 11.5], [8.5, 6.5]]",1,TEN,1
2017,JAC,LARM,6,Sun,4:05PM,1,13.5%,-1.0,-10,-11.0,1.5999999999999996,2.58,1.58,-12.58,"[[1.0, -1.0], [-4.0, -6.5]]",1,JAC,0
2017,KC,PIT,6,Sun,4:25PM,1,26.4%,-3.5,-6,-9.5,6.799999999999997,3.71,0.20999999999999996,-9.71,"[[-0.0, -2.0], [-5.0, -7.5]]",0,,0
2017,LACH,OAK,6,Sun,4:25PM,0,-7.6%,3.0,1,4.0,-7.8,-3.92,-0.9199999999999999,4.92,"[[7.5, 5.5], [2.5, 0.0]]",0,,0
2017,LARM,JAC,6,Sun,4:05PM,0,11.9%,1.0,10,11.0,-1.5999999999999996,-2.58,-1.58,12.58,"[[6.5, 4.0], [1.0, -1.0]]",1,JAC,0
2017,MIA,ATL,6,Sun,1:00PM,0,-20.4%,14.0,3,17.0,-27.799999999999997,-8.18,5.82,11.18,"[[12.0, 9.5], [6.5, 4.5]]",0,,1
2017,MIN,GB,6,Sun,1:00PM,1,6.4%,3.0,13,16.0,-6.199999999999999,0.86,3.86,12.14,"[[3.0, 0.5], [-2.5, -4.5]]",1,MIN,1
2017,NE,NYJ,6,Sun,1:00PM,0,6.7%,-9.0,7,-2.0,24.4,3.22,-5.779999999999999,3.78,"[[0.5, -1.5], [-4.5, -7.0]]",0,,1
2017,NO,DET,6,Sun,1:00PM,1,3.9%,-6.0,14,8.0,-7.0,0.68,-5.32,13.32,"[[3.0, 1.0], [-2.0, -4.5]]",0,,0
2017,NYG,DEN,6,Sun,8:30PM,0,-13.9%,13.5,13,26.5,-15.0,-5.48,8.02,18.48,"[[9.0, 7.0], [4.0, 2.0]]",0,,1
2017,NYJ,NE,6,Sun,1:00PM,1,-17.7%,9.0,-7,2.0,-24.4,-3.22,5.779999999999999,-3.78,"[[7.0, 4.5], [1.5, -0.5]]",0,,1
2017,OAK,LACH,6,Sun,4:25PM,1,0.2%,-3.0,-1,-4.0,7.8,3.92,0.9199999999999999,-4.92,"[[-0.0, -2.5], [-5.5, -7.5]]",0,,0
2017,PHI,CAR,6,Thu,8:25PM,0,15.1%,3.0,5,8.0,9.6,-0.1,2.9,5.1,"[[4.0, 1.5], [-1.5, -3.5]]",1,PHI,1
2017,PIT,KC,6,Sun,4:25PM,0,19.6%,3.5,6,9.5,-6.799999999999997,-3.71,-0.20999999999999996,9.71,"[[7.5, 5.0], [2.0, 0.0]]",0,,0
2017,SF,WAS,6,Sun,1:00PM,0,-22.7%,12.0,-2,10.0,-36.3,-9.95,2.0500000000000007,7.949999999999999,"[[13.5, 11.5], [8.5, 6.0]]",1,SF,1
2017,TB,ARI,6,Sun,4:05PM,0,-2.4%,-2.5,-5,-7.5,21.3,2.52,0.020000000000000018,-7.52,"[[1.0, -1.0], [-4.0, -6.0]]",0,,0
2017,TEN,IND,6,Mon,8:30PM,1,-1.6%,-7.0,14,7.0,37.1,10.12,3.119999999999999,3.880000000000001,"[[-6.5, -8.5], [-11.5, -14.0]]",1,TEN,1
2017,WAS,SF,6,Sun,1:00PM,1,13.6%,-12.0,2,-10.0,36.3,9.95,-2.0500000000000007,-7.949999999999999,"[[-6.0, -8.5], [-11.5, -13.5]]",1,SF,1
