Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2018,ARI,OAK,11,Sun,4:05PM,1,-27.8%,-4.5,-2,-6.5,3.5,2.99,-1.5099999999999998,-4.99,"[[0.5, -1.5], [-4.5, -6.5]]",1,OAK,1
2018,ATL,DAL,11,Sun,1:00PM,1,-7.9%,-3.5,-3,-6.5,5.0,3.32,-0.18000000000000016,-6.32,"[[0.5, -2.0], [-5.0, -7.0]]",0,,1
2018,BAL,CIN,11,Sun,1:00PM,1,13.9%,-6.5,3,-3.5,24.1,7.41,0.9100000000000001,-4.41,"[[-3.5, -6.0], [-9.0, -11.0]]",0,,0
2018,CAR,DET,11,Sun,1:00PM,0,10.3%,-4.0,-1,-5.0,33.1,5.22,1.2199999999999998,-6.22,"[[-1.5, -3.5], [-6.5, -9.0]]",0,,0
2018,CHI,MIN,11,Sun,8:20PM,1,22.6%,-2.5,5,2.5,20.1,6.56,4.06,-1.5599999999999996,"[[-3.0, -5.0], [-8.0, -10.5]]",0,,1
2018,CIN,BAL,11,Sun,1:00PM,0,-10.2%,6.5,-3,3.5,-24.1,-7.41,-0.9100000000000001,4.41,"[[11.0, 9.0], [6.0, 3.5]]",0,,0
2018,DAL,ATL,11,Sun,1:00PM,0,-12.9%,3.5,3,6.5,-5.0,-3.32,0.18000000000000016,6.32,"[[7.0, 5.0], [2.0, -0.5]]",0,,1
2018,DEN,LAC,11,Sun,4:05PM,0,12.6%,7.5,1,8.5,-10.6,-4.53,2.9699999999999998,5.53,"[[8.0, 6.0], [3.0, 1.0]]",1,DEN,1
2018,DET,CAR,11,Sun,1:00PM,1,-22.8%,4.0,1,5.0,-33.1,-5.22,-1.2199999999999998,6.22,"[[9.0, 6.5], [3.5, 1.5]]",0,,0
2018,GB,SEA,11,Thu,8:20PM,0,11.4%,3.0,-3,0.0,-1.5,-2.55,0.4500000000000002,-0.4500000000000002,"[[6.0, 4.0], [1.0, -1.0]]",0,,1
2018,HOU,WAS,11,Sun,1:00PM,0,6.3%,-3.0,2,-1.0,11.899999999999999,0.41,-2.59,1.59,"[[3.5, 1.0], [-2.0, -4.0]]",1,WAS,1
2018,IND,TEN,11,Sun,1:00PM,1,2.4%,-1.0,28,27.0,1.0999999999999999,2.47,1.4700000000000002,25.53,"[[1.0, -1.0], [-4.0, -6.0]]",1,IND,1
2018,JAX,PIT,11,Sun,1:00PM,1,-6.8%,4.0,-4,0.0,-30.3,-4.57,-0.5700000000000003,0.5700000000000003,"[[8.5, 6.0], [3.0, 1.0]]",0,,1
2018,KC,LAR,11,Mon,8:15PM,0,41.7%,3.0,-3,0.0,9.900000000000002,-0.04,2.96,-2.96,"[[3.5, 1.5], [-1.5, -3.5]]",1,KC,1
2018,LAC,DEN,11,Sun,4:05PM,1,23.2%,-7.5,-1,-8.5,10.6,4.53,-2.9699999999999998,-5.53,"[[-1.0, -3.0], [-6.0, -8.0]]",1,DEN,1
2018,LAR,KC,11,Mon,8:15PM,1,31.8%,-3.0,3,0.0,-9.900000000000002,0.04,-2.96,2.96,"[[3.5, 1.5], [-1.5, -3.5]]",1,KC,1
2018,MIN,CHI,11,Sun,8:20PM,0,2.5%,2.5,-5,-2.5,-20.1,-6.56,-4.06,1.5599999999999996,"[[10.5, 8.0], [5.0, 3.0]]",0,,1
2018,NO,PHI,11,Sun,4:25PM,1,20.8%,-7.0,41,34.0,26.200000000000003,7.85,0.8499999999999996,33.15,"[[-4.0, -6.5], [-9.5, -11.5]]",0,,1
2018,NYG,TB,11,Sun,1:00PM,1,-11.6%,-3.0,3,0.0,14.1,5.28,2.2800000000000002,-2.2800000000000002,"[[-1.5, -4.0], [-7.0, -9.0]]",1,NYG,1
2018,OAK,ARI,11,Sun,4:05PM,0,-31.3%,4.5,2,6.5,-3.5,-2.99,1.5099999999999998,4.99,"[[6.5, 4.5], [1.5, -0.5]]",1,OAK,1
2018,PHI,NO,11,Sun,4:25PM,0,-5.4%,7.0,-41,-34.0,-26.200000000000003,-7.85,-0.8499999999999996,-33.15,"[[11.5, 9.5], [6.5, 4.0]]",0,,1
2018,PIT,JAX,11,Sun,1:00PM,0,23.5%,-4.0,4,0.0,30.3,4.57,0.5700000000000003,-0.5700000000000003,"[[-1.0, -3.0], [-6.0, -8.5]]",0,,1
2018,SEA,GB,11,Thu,8:20PM,1,12.9%,-3.0,3,0.0,1.5,2.55,-0.4500000000000002,0.4500000000000002,"[[1.0, -1.0], [-4.0, -6.0]]",0,,1
2018,TB,NYG,11,Sun,1:00PM,0,-25.7%,3.0,-3,0.0,-14.1,-5.28,-2.2800000000000002,2.2800000000000002,"[[9.0, 7.0], [4.0, 1.5]]",1,NYG,1
2018,TEN,IND,11,Sun,1:00PM,0,1.3%,1.0,-28,-27.0,-1.0999999999999999,-2.47,-1.4700000000000002,-25.53,"[[6.0, 4.0], [1.0, -1.0]]",1,IND,1
2018,WAS,HOU,11,Sun,1:00PM,1,-5.6%,3.0,-2,1.0,-11.899999999999999,-0.41,2.59,-1.59,"[[4.0, 2.0], [-1.0, -3.5]]",1,WAS,1
