Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2013,ARI,SF,6,Sun,4:25PM,0,-9.2%,10.5,-12,-1.5,-23.1,-7.2,3.3,-4.8,"[[11.0, 8.5], [5.5, 3.5]]",1,ARI,0
2013,BAL,GB,6,Sun,1:02PM,1,2.7%,2.0,-2,0.0,-16.400000000000002,-1.41,0.5900000000000001,-0.5900000000000001,"[[5.0, 3.0], [-0.0, -2.5]]",0,,1
2013,BUF,CIN,6,Sun,1:02PM,1,1.9%,6.0,-3,3.0,-8.0,0.46,6.46,-3.46,"[[3.0, 1.0], [-2.0, -4.0]]",0,,1
2013,CAR,MIN,6,Sun,1:05PM,0,12.0%,2.5,25,27.5,18.1,1.8,4.3,23.2,"[[2.0, -0.5], [-3.5, -5.5]]",0,,1
2013,CHI,NYG,6,Thu,8:29PM,1,10.9%,-8.5,6,-2.5,44.0,11.53,3.0299999999999994,-5.529999999999999,"[[-8.0, -10.0], [-13.0, -15.0]]",1,CHI,0
2013,CIN,BUF,6,Sun,1:02PM,0,9.9%,-6.0,3,-3.0,8.0,-0.46,-6.46,3.46,"[[4.0, 2.0], [-1.0, -3.0]]",0,,1
2013,CLE,DET,6,Sun,1:02PM,1,-8.6%,2.5,-14,-11.5,-10.899999999999999,-0.18,2.32,-13.82,"[[4.0, 1.5], [-1.5, -3.5]]",1,CLE,0
2013,DAL,WAS,6,Sun,8:31PM,1,2.1%,-5.5,15,9.5,7.800000000000001,3.92,-1.58,11.08,"[[-0.0, -2.5], [-5.5, -7.5]]",1,WAS,0
2013,DEN,JAC,6,Sun,4:05PM,1,42.8%,-26.5,16,-10.5,103.8,17.7,-8.8,-1.6999999999999993,"[[-14.0, -16.0], [-19.0, -21.5]]",0,,1
2013,DET,CLE,6,Sun,1:02PM,0,2.3%,-2.5,14,11.5,10.899999999999999,0.18,-2.32,13.82,"[[3.5, 1.5], [-1.5, -4.0]]",1,CLE,0
2013,GB,BAL,6,Sun,1:02PM,0,19.1%,-2.0,2,0.0,16.400000000000002,1.41,-0.5900000000000001,0.5900000000000001,"[[2.5, 0.0], [-3.0, -5.0]]",0,,1
2013,HOU,STL,6,Sun,1:03PM,1,-8.6%,-9.0,-25,-34.0,14.9,5.45,-3.55,-30.45,"[[-2.0, -4.0], [-7.0, -9.0]]",1,STL,1
2013,IND,SD,6,Mon,8:40PM,0,15.6%,0.0,-10,-10.0,19.9,2.21,2.21,-12.21,"[[1.5, -0.5], [-3.5, -6.0]]",1,IND,0
2013,JAC,DEN,6,Sun,4:05PM,0,-61.0%,26.5,-16,10.5,-103.8,-17.7,8.8,1.6999999999999993,"[[21.5, 19.0], [16.0, 14.0]]",0,,1
2013,KC,OAK,6,Sun,1:02PM,1,16.9%,-7.5,17,9.5,37.2,10.14,2.6400000000000006,6.859999999999999,"[[-6.5, -8.5], [-11.5, -14.0]]",1,KC,1
2013,MIN,CAR,6,Sun,1:05PM,1,-6.1%,-2.5,-25,-27.5,-18.1,-1.8,-4.3,-23.2,"[[5.5, 3.5], [0.5, -2.0]]",0,,1
2013,NE,NO,6,Sun,4:25PM,1,10.8%,-2.5,3,0.5,-7.199999999999999,0.64,-1.8599999999999999,2.36,"[[3.0, 1.0], [-2.0, -4.5]]",1,NO,0
2013,NO,NE,6,Sun,4:25PM,0,18.0%,2.5,-3,-0.5,7.199999999999999,-0.64,1.8599999999999999,-2.36,"[[4.5, 2.0], [-1.0, -3.0]]",1,NO,0
2013,NYG,CHI,6,Thu,8:29PM,0,-33.1%,8.5,-6,2.5,-44.0,-11.53,-3.0299999999999994,5.529999999999999,"[[15.0, 13.0], [10.0, 8.0]]",1,CHI,0
2013,NYJ,PIT,6,Sun,1:03PM,1,-0.3%,1.5,-13,-11.5,6.0,3.53,5.029999999999999,-16.53,"[[0.0, -2.0], [-5.0, -7.0]]",0,,0
2013,OAK,KC,6,Sun,1:02PM,0,-20.3%,7.5,-17,-9.5,-37.2,-10.14,-2.6400000000000006,-6.859999999999999,"[[14.0, 11.5], [8.5, 6.5]]",1,KC,1
2013,PHI,TB,6,Sun,1:03PM,0,-3.1%,-3.0,11,8.0,2.6,-1.65,-4.65,12.65,"[[5.5, 3.0], [0.0, -2.0]]",0,,0
2013,PIT,NYJ,6,Sun,1:03PM,0,-6.3%,-1.5,13,11.5,-6.0,-3.53,-5.029999999999999,16.53,"[[7.0, 5.0], [2.0, -0.0]]",0,,0
2013,SD,IND,6,Mon,8:40PM,1,-4.3%,-0.0,10,10.0,-19.9,-2.21,-2.21,12.21,"[[6.0, 3.5], [0.5, -1.5]]",1,IND,0
2013,SEA,TEN,6,Sun,4:06PM,1,31.3%,-11.5,7,-4.5,35.1,9.71,-1.7899999999999991,-2.710000000000001,"[[-6.0, -8.0], [-11.0, -13.5]]",1,TEN,1
2013,SF,ARI,6,Sun,4:25PM,1,13.9%,-10.5,12,1.5,23.1,7.2,-3.3,4.8,"[[-3.5, -5.5], [-8.5, -11.0]]",1,ARI,0
2013,STL,HOU,6,Sun,1:03PM,0,-23.5%,9.0,25,34.0,-14.9,-5.45,3.55,30.45,"[[9.0, 7.0], [4.0, 2.0]]",1,STL,1
2013,TB,PHI,6,Sun,1:03PM,1,-5.7%,3.0,-11,-8.0,-2.6,1.65,4.65,-12.65,"[[2.0, -0.0], [-3.0, -5.5]]",0,,0
2013,TEN,SEA,6,Sun,4:06PM,0,-3.8%,11.5,-7,4.5,-35.1,-9.71,1.7899999999999991,2.710000000000001,"[[13.5, 11.0], [8.0, 6.0]]",1,TEN,1
2013,WAS,DAL,6,Sun,8:31PM,0,-5.7%,5.5,-15,-9.5,-7.800000000000001,-3.92,1.58,-11.08,"[[7.5, 5.5], [2.5, 0.0]]",1,WAS,0
