Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2018,ARI,MIN,6,Sun,1:00PM,0,-20.0%,10.0,-10,0.0,-17.0,-5.9,4.1,-4.1,"[[9.5, 7.5], [4.5, 2.0]]",0,,1
2018,ATL,TB,6,Sun,1:00PM,1,-8.2%,-3.0,5,2.0,5.4,3.4,0.3999999999999999,1.6,"[[0.5, -2.0], [-5.0, -7.0]]",0,,1
2018,BAL,TEN,6,Sun,4:25PM,0,11.5%,-2.5,21,18.5,15.2,1.14,-1.36,19.86,"[[2.5, 0.5], [-2.5, -5.0]]",1,TEN,0
2018,BUF,HOU,6,Sun,1:00PM,0,-34.5%,10.5,-7,3.5,-36.2,-9.93,0.5700000000000003,2.9299999999999997,"[[13.5, 11.5], [8.5, 6.0]]",0,,1
2018,CAR,WAS,6,Sun,1:00PM,0,1.7%,-1.0,-6,-7.0,5.8,-0.95,-1.95,-5.05,"[[4.5, 2.5], [-0.5, -3.0]]",1,WAS,1
2018,CHI,MIA,6,Sun,1:00PM,0,11.7%,-7.5,-3,-10.5,4.699999999999999,-1.19,-8.69,-1.81,"[[5.0, 2.5], [-0.5, -2.5]]",0,,1
2018,CIN,PIT,6,Sun,1:00PM,1,1.4%,-1.5,-7,-8.5,-10.5,-0.09,-1.59,-6.91,"[[4.0, 1.5], [-1.5, -3.5]]",1,PIT,1
2018,CLE,LAC,6,Sun,1:00PM,1,-9.3%,-1.0,-24,-25.0,-19.0,-2.01,-3.01,-21.990000000000002,"[[5.5, 3.5], [0.5, -1.5]]",1,LAC,1
2018,DAL,JAX,6,Sun,4:25PM,1,-4.5%,3.0,33,36.0,-11.1,-0.23,2.77,33.23,"[[4.0, 1.5], [-1.5, -3.5]]",1,DAL,1
2018,DEN,LAR,6,Sun,4:05PM,1,-2.0%,7.0,-3,4.0,-31.1,-4.76,2.24,1.7599999999999998,"[[8.5, 6.5], [3.5, 1.0]]",1,DEN,1
2018,GB,SF,6,Mon,8:15PM,1,6.5%,-9.0,3,-6.0,26.7,7.95,-1.0499999999999998,-4.95,"[[-4.0, -6.5], [-9.5, -11.5]]",0,,1
2018,HOU,BUF,6,Sun,1:00PM,1,1.7%,-10.5,7,-3.5,36.2,9.93,-0.5700000000000003,-2.9299999999999997,"[[-6.0, -8.5], [-11.5, -13.5]]",0,,1
2018,IND,NYJ,6,Sun,1:00PM,0,-2.2%,2.5,-8,-5.5,2.0999999999999996,-1.76,0.74,-6.24,"[[5.5, 3.5], [0.5, -2.0]]",0,,0
2018,JAX,DAL,6,Sun,4:25PM,0,6.6%,-3.0,-33,-36.0,11.1,0.23,-2.77,-33.23,"[[3.5, 1.5], [-1.5, -4.0]]",1,DAL,1
2018,KC,NE,6,Sun,8:20PM,0,19.6%,3.5,-3,0.5,7.200000000000001,-0.64,2.86,-2.36,"[[4.5, 2.0], [-1.0, -3.0]]",1,KC,1
2018,LAC,CLE,6,Sun,1:00PM,0,9.7%,1.0,24,25.0,19.0,2.01,3.01,21.990000000000002,"[[1.5, -0.5], [-3.5, -5.5]]",1,LAC,1
2018,LAR,DEN,6,Sun,4:05PM,0,29.1%,-7.0,3,-4.0,31.1,4.76,-2.24,-1.7599999999999998,"[[-1.0, -3.5], [-6.5, -8.5]]",1,DEN,1
2018,MIA,CHI,6,Sun,1:00PM,1,7.0%,7.5,3,10.5,-4.699999999999999,1.19,8.69,1.81,"[[2.5, 0.5], [-2.5, -5.0]]",0,,1
2018,MIN,ARI,6,Sun,1:00PM,1,-3.0%,-10.0,10,0.0,17.0,5.9,-4.1,4.1,"[[-2.0, -4.5], [-7.5, -9.5]]",0,,1
2018,NE,KC,6,Sun,8:20PM,1,12.4%,-3.5,3,-0.5,-7.200000000000001,0.64,-2.86,2.36,"[[3.0, 1.0], [-2.0, -4.5]]",1,KC,1
2018,NYG,PHI,6,Thu,8:20PM,1,-9.1%,1.5,-21,-19.5,-9.799999999999999,0.06,1.56,-21.06,"[[3.5, 1.5], [-1.5, -4.0]]",1,NYG,0
2018,NYJ,IND,6,Sun,1:00PM,1,-4.3%,-2.5,8,5.5,-2.0999999999999996,1.76,-0.74,6.24,"[[2.0, -0.5], [-3.5, -5.5]]",0,,0
2018,OAK,SEA,6,Sun,1:00PM,1,-11.7%,3.0,-24,-21.0,-14.299999999999999,-0.94,2.06,-23.06,"[[4.5, 2.5], [-0.5, -3.0]]",1,OAK,0
2018,PHI,NYG,6,Thu,8:20PM,0,0.7%,-1.5,21,19.5,9.799999999999999,-0.06,-1.56,21.06,"[[4.0, 1.5], [-1.5, -3.5]]",1,NYG,0
2018,PIT,CIN,6,Sun,1:00PM,0,11.9%,1.5,7,8.5,10.5,0.1,1.6,6.9,"[[3.5, 1.5], [-1.5, -4.0]]",1,PIT,1
2018,SEA,OAK,6,Sun,1:00PM,0,2.6%,-3.0,24,21.0,14.299999999999999,0.94,-2.06,23.06,"[[3.0, 0.5], [-2.5, -4.5]]",1,OAK,0
2018,SF,GB,6,Mon,8:15PM,0,-20.2%,9.0,-3,6.0,-26.7,-7.95,1.0499999999999998,4.95,"[[11.5, 9.5], [6.5, 4.0]]",0,,1
2018,TB,ATL,6,Sun,1:00PM,0,-13.6%,3.0,-5,-2.0,-5.4,-3.4,-0.3999999999999999,-1.6,"[[7.0, 5.0], [2.0, -0.5]]",0,,1
2018,TEN,BAL,6,Sun,4:25PM,1,-3.7%,2.5,-21,-18.5,-15.2,-1.14,1.36,-19.86,"[[5.0, 2.5], [-0.5, -2.5]]",1,TEN,0
2018,WAS,CAR,6,Sun,1:00PM,1,-4.1%,1.0,6,7.0,-5.8,0.95,1.95,5.05,"[[3.0, 0.5], [-2.5, -4.5]]",1,WAS,1
