Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2017,ATL,NYJ,8,Sun,1:00PM,0,-2.3%,-6.5,5,-1.5,17.7,1.71,-4.79,3.29,"[[2.0, -0.0], [-3.0, -5.5]]",0,,1
2017,BAL,MIA,8,Thu,8:25PM,1,6.2%,-3.0,40,37.0,28.0,8.22,5.220000000000001,31.78,"[[-4.5, -6.5], [-9.5, -12.0]]",0,,1
2017,BUF,OAK,8,Sun,1:00PM,1,7.4%,-2.0,20,18.0,8.5,4.08,2.08,15.92,"[[-0.5, -2.5], [-5.5, -8.0]]",1,BUF,1
2017,CAR,TB,8,Sun,1:00PM,0,3.4%,1.5,14,15.5,11.0,0.21,1.71,13.79,"[[3.5, 1.5], [-1.5, -4.0]]",1,CAR,1
2017,CHI,NO,8,Sun,1:00PM,0,-21.6%,7.5,-8,-0.5,-37.1,-10.12,-2.619999999999999,2.119999999999999,"[[14.0, 11.5], [8.5, 6.5]]",1,NO,1
2017,CIN,IND,8,Sun,1:00PM,1,0.1%,-11.0,1,-10.0,39.2,10.55,-0.4499999999999993,-9.55,"[[-7.0, -9.0], [-12.0, -14.0]]",0,,1
2017,CLE,MIN,8,Sun,9:30AM,1,-38.1%,11.0,-17,-6.0,-56.6,-10.76,0.2400000000000002,-6.24,"[[14.5, 12.5], [9.5, 7.0]]",0,,0
2017,DAL,WAS,8,Sun,4:25PM,0,9.4%,-3.0,14,11.0,-2.6999999999999993,-2.81,-5.8100000000000005,16.81,"[[6.5, 4.5], [1.5, -1.0]]",0,,0
2017,DEN,KC,8,Mon,8:30PM,0,-6.4%,7.0,-10,-3.0,-30.700000000000003,-8.79,-1.7899999999999991,-1.2100000000000009,"[[12.5, 10.5], [7.5, 5.0]]",1,KC,1
2017,DET,PIT,8,Sun,8:30PM,1,8.7%,3.0,-5,-2.0,-24.500000000000004,-3.25,-0.25,-1.75,"[[7.0, 5.0], [2.0, -0.5]]",0,,1
2017,HOU,SEA,8,Sun,4:05PM,0,12.6%,6.0,-3,3.0,-0.9000000000000004,-2.42,3.58,-0.5800000000000001,"[[6.0, 4.0], [1.0, -1.5]]",1,HOU,1
2017,IND,CIN,8,Sun,1:00PM,0,-39.1%,11.0,-1,10.0,-39.2,-10.55,0.4499999999999993,9.55,"[[14.0, 12.0], [9.0, 7.0]]",0,,1
2017,KC,DEN,8,Mon,8:30PM,1,24.3%,-7.0,10,3.0,30.700000000000003,8.79,1.7899999999999991,1.2100000000000009,"[[-5.0, -7.5], [-10.5, -12.5]]",1,KC,1
2017,LACH,NE,8,Sun,1:00PM,0,-3.4%,6.5,-8,-1.5,-14.200000000000001,-5.31,1.1900000000000004,-2.6900000000000004,"[[9.0, 7.0], [4.0, 1.5]]",0,,0
2017,MIA,BAL,8,Thu,8:25PM,0,-21.8%,3.0,-40,-37.0,-28.0,-8.22,-5.220000000000001,-31.78,"[[12.0, 9.5], [6.5, 4.5]]",0,,1
2017,MIN,CLE,8,Sun,9:30AM,0,18.5%,-11.0,17,6.0,56.6,10.76,-0.2400000000000002,6.24,"[[-7.0, -9.5], [-12.5, -14.5]]",0,,0
2017,NE,LACH,8,Sun,1:00PM,1,10.8%,-6.5,8,1.5,14.200000000000001,5.31,-1.1900000000000004,2.6900000000000004,"[[-1.5, -4.0], [-7.0, -9.0]]",0,,0
2017,NO,CHI,8,Sun,1:00PM,1,15.5%,-7.5,8,0.5,37.1,10.12,2.619999999999999,-2.119999999999999,"[[-6.5, -8.5], [-11.5, -14.0]]",1,NO,1
2017,NYJ,ATL,8,Sun,1:00PM,1,-20.0%,6.5,-5,1.5,-17.7,-1.71,4.79,-3.29,"[[5.5, 3.0], [0.0, -2.0]]",0,,1
2017,OAK,BUF,8,Sun,1:00PM,0,-1.1%,2.0,-20,-18.0,-8.5,-4.08,-2.08,-15.92,"[[8.0, 5.5], [2.5, 0.5]]",1,BUF,1
2017,PHI,SF,8,Sun,1:00PM,1,21.6%,-13.0,23,10.0,50.2,12.77,-0.23000000000000043,10.23,"[[-9.0, -11.5], [-14.5, -16.5]]",0,,0
2017,PIT,DET,8,Sun,8:30PM,0,33.2%,-3.0,5,2.0,24.500000000000004,3.25,0.25,1.75,"[[0.5, -2.0], [-5.0, -7.0]]",0,,1
2017,SEA,HOU,8,Sun,4:05PM,1,13.5%,-6.0,3,-3.0,0.9000000000000004,2.42,-3.58,0.5800000000000001,"[[1.5, -1.0], [-4.0, -6.0]]",1,HOU,1
2017,SF,PHI,8,Sun,1:00PM,0,-28.6%,13.0,-23,-10.0,-50.2,-12.77,0.23000000000000043,-10.23,"[[16.5, 14.5], [11.5, 9.0]]",0,,0
2017,TB,CAR,8,Sun,1:00PM,1,-7.6%,-1.5,-14,-15.5,-11.0,-0.2,-1.7,-13.8,"[[4.0, 1.5], [-1.5, -3.5]]",1,CAR,1
2017,WAS,DAL,8,Sun,4:25PM,1,12.1%,3.0,-14,-11.0,2.6999999999999993,2.81,5.8100000000000005,-16.81,"[[1.0, -1.5], [-4.5, -6.5]]",0,,0
