Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2011,ARI,STL,9,Sun,4:15PM,1,-25.9%,-3.0,6,3.0,12.200000000000003,4.88,1.88,1.12,"[[-1.0, -3.5], [-6.5, -8.5]]",1,ARI,1
2011,ATL,IND,9,Sun,1:02PM,0,13.5%,-7.0,24,17.0,53.8,10.09,3.09,13.91,"[[-6.5, -8.5], [-11.5, -14.0]]",1,ATL,1
2011,BAL,PIT,9,Sun,8:30PM,0,20.5%,3.5,3,6.5,8.7,-0.3,3.2,3.3,"[[4.0, 2.0], [-1.0, -3.5]]",1,BAL,1
2011,BUF,NYJ,9,Sun,1:03PM,1,26.1%,-2.5,-16,-18.5,-0.3999999999999986,2.14,-0.3599999999999999,-18.14,"[[1.5, -0.5], [-3.5, -6.0]]",0,,1
2011,CHI,PHI,9,Mon,8:41PM,0,7.5%,8.0,6,14.0,-4.5,-3.2,4.8,9.2,"[[7.0, 4.5], [1.5, -0.5]]",0,,1
2011,CIN,TEN,9,Sun,4:05PM,0,10.8%,3.0,7,10.0,8.4,-0.37,2.63,7.37,"[[4.0, 2.0], [-1.0, -3.5]]",1,CIN,1
2011,CLE,HOU,9,Sun,1:03PM,0,-10.5%,10.5,-18,-7.5,-32.4,-9.15,1.3499999999999996,-8.85,"[[13.0, 10.5], [7.5, 5.5]]",1,CLE,0
2011,DAL,SEA,9,Sun,1:02PM,1,5.9%,-11.0,10,-1.0,24.5,7.49,-3.51,2.51,"[[-4.0, -6.0], [-9.0, -11.0]]",1,SEA,1
2011,DEN,OAK,9,Sun,4:05PM,0,-22.0%,7.5,14,21.5,-22.0,-6.96,0.54,20.96,"[[10.5, 8.5], [5.5, 3.5]]",0,,1
2011,GB,SD,9,Sun,4:15PM,0,29.5%,-6.0,7,1.0,38.5,6.46,0.45999999999999996,0.54,"[[-3.0, -5.0], [-8.0, -10.0]]",0,,1
2011,HOU,CLE,9,Sun,1:03PM,1,21.9%,-10.5,18,7.5,32.4,9.15,-1.3499999999999996,8.85,"[[-5.5, -7.5], [-10.5, -13.0]]",1,CLE,0
2011,IND,ATL,9,Sun,1:02PM,1,-40.3%,7.0,-24,-17.0,-53.8,-10.09,-3.09,-13.91,"[[14.0, 11.5], [8.5, 6.5]]",1,ATL,1
2011,KC,MIA,9,Sun,1:03PM,1,-8.6%,-4.0,-28,-32.0,11.299999999999999,4.68,0.6799999999999997,-32.68,"[[-1.0, -3.0], [-6.0, -8.5]]",0,,0
2011,MIA,KC,9,Sun,1:03PM,0,-19.9%,4.0,28,32.0,-11.299999999999999,-4.68,-0.6799999999999997,32.68,"[[8.5, 6.0], [3.0, 1.0]]",0,,0
2011,NE,NYG,9,Sun,4:15PM,1,17.1%,-9.0,-4,-13.0,-1.6999999999999993,1.85,-7.15,-5.85,"[[2.0, -0.5], [-3.5, -5.5]]",0,,1
2011,NO,TB,9,Sun,1:03PM,1,12.7%,-9.0,11,2.0,14.399999999999999,5.35,-3.6500000000000004,5.65,"[[-1.5, -4.0], [-7.0, -9.0]]",1,TB,0
2011,NYG,NE,9,Sun,4:15PM,0,18.8%,9.0,4,13.0,1.6999999999999993,-1.85,7.15,5.85,"[[5.5, 3.5], [0.5, -2.0]]",0,,1
2011,NYJ,BUF,9,Sun,1:03PM,0,26.5%,2.5,16,18.5,0.3999999999999986,-2.14,0.3599999999999999,18.14,"[[6.0, 3.5], [0.5, -1.5]]",0,,1
2011,OAK,DEN,9,Sun,4:05PM,1,0.0%,-7.5,-14,-21.5,22.0,6.96,-0.54,-20.96,"[[-3.5, -5.5], [-8.5, -10.5]]",0,,1
2011,PHI,CHI,9,Mon,8:41PM,1,12.0%,-8.0,-6,-14.0,4.5,3.2,-4.8,-9.2,"[[0.5, -1.5], [-4.5, -7.0]]",0,,1
2011,PIT,BAL,9,Sun,8:30PM,1,11.8%,-3.5,-3,-6.5,-8.7,0.3,-3.2,-3.3,"[[3.5, 1.0], [-2.0, -4.0]]",1,BAL,1
2011,SD,GB,9,Sun,4:15PM,1,-9.0%,6.0,-7,-1.0,-38.5,-6.46,-0.45999999999999996,-0.54,"[[10.0, 8.0], [5.0, 3.0]]",0,,1
2011,SEA,DAL,9,Sun,1:02PM,0,-18.6%,11.0,-10,1.0,-24.5,-7.49,3.51,-2.51,"[[11.0, 9.0], [6.0, 4.0]]",1,SEA,1
2011,SF,WAS,9,Sun,1:03PM,0,25.2%,-4.5,8,3.5,40.2,6.86,2.3600000000000003,1.1399999999999997,"[[-3.0, -5.5], [-8.5, -10.5]]",1,SF,1
2011,STL,ARI,9,Sun,4:15PM,0,-38.1%,3.0,-6,-3.0,-12.200000000000003,-4.88,-1.88,-1.12,"[[8.5, 6.5], [3.5, 1.0]]",1,ARI,1
2011,TB,NO,9,Sun,1:03PM,0,-1.7%,9.0,-11,-2.0,-14.399999999999999,-5.35,3.6500000000000004,-5.65,"[[9.0, 7.0], [4.0, 1.5]]",1,TB,0
2011,TEN,CIN,9,Sun,4:05PM,1,2.4%,-3.0,-7,-10.0,-8.4,0.37,-2.63,-7.37,"[[3.5, 1.0], [-2.0, -4.0]]",1,CIN,1
2011,WAS,SF,9,Sun,1:03PM,1,-15.0%,4.5,-8,-3.5,-40.2,-6.86,-2.3600000000000003,-1.1399999999999997,"[[10.5, 8.5], [5.5, 3.0]]",1,SF,1
