Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2015,ARI,PIT,6,Sun,1:04PM,0,36.2%,-3.5,-12,-15.5,21.6,2.59,-0.9100000000000001,-14.59,"[[1.0, -1.0], [-4.0, -6.5]]",0,,1
2015,ATL,NO,6,Thu,8:26PM,0,7.2%,-3.0,-10,-13.0,20.1,2.25,-0.75,-12.25,"[[1.5, -1.0], [-4.0, -6.0]]",0,,1
2015,BAL,SF,6,Sun,4:25PM,0,1.8%,-2.0,-5,-7.0,33.1,5.22,3.2199999999999998,-10.219999999999999,"[[-1.5, -3.5], [-6.5, -9.0]]",1,BAL,0
2015,BUF,CIN,6,Sun,1:02PM,1,9.5%,3.0,-13,-10.0,-15.600000000000001,-1.23,1.77,-11.77,"[[5.0, 2.5], [-0.5, -2.5]]",1,BUF,0
2015,CAR,SEA,6,Sun,4:06PM,0,4.7%,7.0,4,11.0,-10.600000000000001,-4.53,2.4699999999999998,8.530000000000001,"[[8.0, 6.0], [3.0, 1.0]]",1,CAR,1
2015,CHI,DET,6,Sun,1:02PM,0,-24.3%,3.0,-3,0.0,-5.600000000000001,-3.45,-0.4500000000000002,0.4500000000000002,"[[7.0, 5.0], [2.0, -0.0]]",0,,1
2015,CIN,BUF,6,Sun,1:02PM,0,25.1%,-3.0,13,10.0,15.600000000000001,1.23,-1.77,11.77,"[[2.5, 0.5], [-2.5, -5.0]]",1,BUF,0
2015,CLE,DEN,6,Sun,1:02PM,1,-8.0%,3.5,-3,0.5,-20.2,-2.27,1.23,-0.73,"[[6.0, 4.0], [1.0, -1.5]]",0,,1
2015,DEN,CLE,6,Sun,1:02PM,0,12.2%,-3.5,3,-0.5,20.2,2.27,-1.23,0.73,"[[1.5, -1.0], [-4.0, -6.0]]",0,,1
2015,DET,CHI,6,Sun,1:02PM,1,-18.7%,-3.0,3,0.0,5.600000000000001,3.45,0.4500000000000002,-0.4500000000000002,"[[0.0, -2.0], [-5.0, -7.0]]",0,,1
2015,GB,SD,6,Sun,4:25PM,1,32.5%,-10.5,7,-3.5,37.3,10.16,-0.33999999999999986,-3.16,"[[-6.5, -8.5], [-11.5, -14.0]]",0,,1
2015,HOU,JAC,6,Sun,1:02PM,0,-28.2%,2.5,11,13.5,-11.2,-4.66,-2.16,15.66,"[[8.5, 6.0], [3.0, 1.0]]",1,JAC,0
2015,IND,NE,6,Sun,8:30PM,1,-6.6%,9.5,-7,2.5,-47.9,-8.68,0.8200000000000003,1.6799999999999997,"[[12.5, 10.0], [7.0, 5.0]]",0,,1
2015,JAC,HOU,6,Sun,1:02PM,1,-17.0%,-2.5,-11,-13.5,11.2,4.66,2.16,-15.66,"[[-1.0, -3.0], [-6.0, -8.5]]",1,JAC,0
2015,KC,MIN,6,Sun,1:02PM,0,-8.7%,3.5,-6,-2.5,-4.499999999999999,-3.2,0.2999999999999998,-2.8,"[[7.0, 4.5], [1.5, -0.5]]",0,,0
2015,MIA,TEN,6,Sun,1:03PM,0,-18.9%,2.0,28,30.0,-14.799999999999999,-5.43,-3.4299999999999997,33.43,"[[9.0, 7.0], [4.0, 1.5]]",1,TEN,0
2015,MIN,KC,6,Sun,1:02PM,1,-4.2%,-3.5,6,2.5,4.499999999999999,3.2,-0.2999999999999998,2.8,"[[0.5, -1.5], [-4.5, -7.0]]",0,,0
2015,NE,IND,6,Sun,8:30PM,0,41.3%,-9.5,7,-2.5,47.9,8.68,-0.8200000000000003,-1.6799999999999997,"[[-5.0, -7.0], [-10.0, -12.5]]",0,,1
2015,NO,ATL,6,Thu,8:26PM,1,-12.9%,3.0,10,13.0,-20.1,-2.25,0.75,12.25,"[[6.0, 4.0], [1.0, -1.5]]",0,,1
2015,NYG,PHI,6,Mon,8:30PM,0,10.4%,5.0,-20,-15.0,2.7,-1.63,3.37,-18.37,"[[5.5, 3.0], [0.0, -2.0]]",1,NYG,0
2015,NYJ,WAS,6,Sun,1:02PM,1,9.3%,-7.0,14,7.0,12.3,4.9,-2.0999999999999996,9.1,"[[-1.0, -3.5], [-6.5, -8.5]]",1,WAS,0
